Response ID, Timeline Used Value, Timeline Used Value Decrypted, Timeline Type (TimelinesUsed), Timeline Type (User Entry), First Click Time (Seconds), Last Click Time (Seconds), Time Between First and Last Click (Seconds), Question, Video Name, Their Answer, Correct Answer, Is Correct, Time Viewing Footage
151362705, 69511, 143, Timeline 3 (Event Blocks), Timeline 3 (Event Blocks), 107, 178, 71, Task: How long do these two people stay in the building?, VIRAT_S_0100, Less than two minutes, Less than two minutes, True, Never
151362705, 69511, 143, Timeline 3 (Event Blocks), Timeline 3 (Event Blocks), 107, 178, 71, Task: During which timeframe do you see this man unloading a blue shoulder bag from his car?, VIRAT_S_0100, 48:20 – 48:30, 48:20 – 48:30, True, Never
151362705, 69369, 1, Timeline 1 (Base Interface), Timeline 1 (Base Interface), 89, 220, 131, Task: How long does this CHICANO employee take a break for?, VIRAT_S_0102, I could not find the answer within five minutes., About four minutes, False, Never
151362705, 69369, 1, Timeline 1 (Base Interface), Timeline 1 (Base Interface), 89, 220, 131, Task: During which timeframe does the owner of this golf cart return and drive away?, VIRAT_S_0102, 22:00 – 23:00, 22:00 – 23:00, True, Never
151362705, 83693, 14325, Timeline 5 (Event Thumbnails), Timeline 5 (Event Thumbnails), 59, 123, 64, Task: How long does the blue pickup truck remain parked after two men in white shirts begin unloading objects from the trunk of the blue pickup truck?, VIRAT_S_0400, About six minutes, About six minutes, True, Never
151362705, 83693, 14325, Timeline 5 (Event Thumbnails), Timeline 5 (Event Thumbnails), 59, 123, 64, Task: During which timeframe does a couple run across the screen starting from this house carrying a pizza?, VIRAT_S_0400, 50:00 – 51:00, 50:00 – 51:00, True, Never
151362705, 70800, 1432, Timeline 2 (Density Graph), Timeline 2 (Density Graph), 115, 151, 36, Task: Order the following three events: - A person carrying a backpack rode a bike on the pedestrian sidewalk.:A person wearing pants ran to catch the green light while crossing the street.:A construction worker waved their hands to their colleagues., VIRAT_S_0500, 2:1:3, 2:1:3, True, Never
151362705, 70800, 1432, Timeline 2 (Density Graph), Timeline 2 (Density Graph), 115, 151, 36, Task: What is the object unloaded from the white truck with a flatboard trailer?, VIRAT_S_0500, A slow-down sign, A slow-down sign, True, Never
151325987, 69381, 13, Timeline 3 (Event Blocks), Timeline 3 (Event Blocks), 160, 383, 223, Task: The driver of this car gets out of the car and has a conversation with another person.What is the car that the other person gets into later?, VIRAT_S_0002, I could not find the answer within five minutes., Car 1, False, Monthly
151325987, 69381, 13, Timeline 3 (Event Blocks), Timeline 3 (Event Blocks), 160, 383, 223, Task: During which timeframe do you see this man unloading a blue shoulder bag from his car?, VIRAT_S_0002, 43:00 – 45:00, 43:00 – 45:00, True, Monthly
151325987, 71511, 2143, Timeline 3 (Event Blocks), Timeline 3 (Event Blocks), 15, 333, 318, Task: How long do these two people stay in the building?, VIRAT_S_0100, Less than two minutes, Less than two minutes, True, Monthly
151325987, 71511, 2143, Timeline 3 (Event Blocks), Timeline 3 (Event Blocks), 15, 333, 318, Task: During which timeframe do you see this man unloading a blue shoulder bag from his car?, VIRAT_S_0100, 48:20 – 48:30, 48:20 – 48:30, True, Monthly
151325987, 69582, 214, Timeline 4 (Density Graph + Event Blocks), Timeline 4 (Density Graph + Event Blocks), 34, 132, 98, Task: How long does this CHICANO employee take a break for?, VIRAT_S_0102, About four minutes, About four minutes, True, Monthly
151325987, 69582, 214, Timeline 4 (Density Graph + Event Blocks), Timeline 4 (Density Graph + Event Blocks), 34, 132, 98, Task: During which timeframe does the owner of this golf cart return and drive away?, VIRAT_S_0102, 22:00 – 23:00, 22:00 – 23:00, True, Monthly
151325987, 69369, 1, Timeline 1 (Base Interface), Timeline 1 (Base Interface), 81, 294, 213, Task: How long does the blue pickup truck remain parked after two men in white shirts begin unloading objects from the trunk of the blue pickup truck?, VIRAT_S_0400, About six minutes, About six minutes, True, Monthly
151325987, 69369, 1, Timeline 1 (Base Interface), Timeline 1 (Base Interface), 81, 294, 213, Task: During which timeframe does a couple run across the screen starting from this house carrying a pizza?, VIRAT_S_0400, 50:00 – 51:00, 50:00 – 51:00, True, Monthly
151325987, 90803, 21435, Timeline 5 (Event Thumbnails), Timeline 5 (Event Thumbnails), 5, 125, 120, Task: Order the following three events: - A person carrying a backpack rode a bike on the pedestrian sidewalk.:A person wearing pants ran to catch the green light while crossing the street.:A construction worker waved their hands to their colleagues., VIRAT_S_0500, 2:1:3, 2:1:3, True, Monthly
151325987, 90803, 21435, Timeline 5 (Event Thumbnails), Timeline 5 (Event Thumbnails), 5, 125, 120, Task: What is the object unloaded from the white truck with a flatboard trailer?, VIRAT_S_0500, A slow-down sign, A slow-down sign, True, Monthly
151320955, 69389, 21, Timeline 1 (Base Interface), Timeline 1 (Base Interface), 66, 190, 124, Task: The driver of this car gets out of the car and has a conversation with another person.What is the car that the other person gets into later?, VIRAT_S_0002, I could not find the answer within five minutes., Car 1, False, Weekly
151320955, 69389, 21, Timeline 1 (Base Interface), Timeline 1 (Base Interface), 66, 190, 124, Task: During which timeframe do you see this man unloading a blue shoulder bag from his car?, VIRAT_S_0002, 43:00 – 45:00, 43:00 – 45:00, True, Weekly
151320955, 69370, 2, Timeline 2 (Density Graph), Timeline 2 (Density Graph), 75, 172, 97, Task: How long do these two people stay in the building?, VIRAT_S_0100, Less than two minutes, Less than two minutes, True, Weekly
151320955, 69370, 2, Timeline 2 (Density Graph), Timeline 2 (Density Graph), 75, 172, 97, Task: During which timeframe do you see this man unloading a blue shoulder bag from his car?, VIRAT_S_0100, 48:20 – 48:30, 48:20 – 48:30, True, Weekly
151320955, 69581, 213, Timeline 3 (Event Blocks), Timeline 4 (Density Graph + Event Blocks), 6, 36, 30, Task: How long does this CHICANO employee take a break for?, VIRAT_S_0102, About four minutes, About four minutes, True, Weekly
151320955, 69581, 213, Timeline 3 (Event Blocks), Timeline 4 (Density Graph + Event Blocks), 6, 36, 30, Task: During which timeframe does the owner of this golf cart return and drive away?, VIRAT_S_0102, 22:00 – 23:00, 22:00 – 23:00, True, Weekly
151320955, 71503, 2135, Timeline 5 (Event Thumbnails), Timeline 5 (Event Thumbnails), 25, 96, 71, Task: How long does the blue pickup truck remain parked after two men in white shirts begin unloading objects from the trunk of the blue pickup truck?, VIRAT_S_0400, About six minutes, About six minutes, True, Weekly
151320955, 71503, 2135, Timeline 5 (Event Thumbnails), Timeline 5 (Event Thumbnails), 25, 96, 71, Task: During which timeframe does a couple run across the screen starting from this house carrying a pizza?, VIRAT_S_0400, 50:00 – 51:00, 50:00 – 51:00, True, Weekly
151320955, 90722, 21354, Timeline 4 (Density Graph + Event Blocks), Timeline 4 (Density Graph + Event Blocks), 110, 195, 85, Task: Order the following three events: - A person carrying a backpack rode a bike on the pedestrian sidewalk.:A person wearing pants ran to catch the green light while crossing the street.:A construction worker waved their hands to their colleagues., VIRAT_S_0500, 2:1:3, 2:1:3, True, Weekly
151320955, 90722, 21354, Timeline 4 (Density Graph + Event Blocks), Timeline 4 (Density Graph + Event Blocks), 110, 195, 85, Task: What is the object unloaded from the white truck with a flatboard trailer?, VIRAT_S_0500, A slow-down sign, A slow-down sign, True, Weekly
151268160, 69410, 42, Timeline 2 (Density Graph), Timeline 2 (Density Graph), 305, 451, 146, Task: The driver of this car gets out of the car and has a conversation with another person.What is the car that the other person gets into later?, VIRAT_S_0002, Car 1, Car 1, True, Daily
151268160, 69410, 42, Timeline 2 (Density Graph), Timeline 2 (Density Graph), 305, 451, 146, Task: During which timeframe do you see this man unloading a blue shoulder bag from his car?, VIRAT_S_0002, 43:00 – 45:00, 43:00 – 45:00, True, Daily
151268160, 73619, 4251, Timeline 1 (Base Interface), Timeline 1 (Base Interface), 82, 239, 157, Task: How long do these two people stay in the building?, VIRAT_S_0100, Less than two minutes, Less than two minutes, True, Daily
151268160, 73619, 4251, Timeline 1 (Base Interface), Timeline 1 (Base Interface), 82, 239, 157, Task: During which timeframe do you see this man unloading a blue shoulder bag from his car?, VIRAT_S_0100, 48:20 – 48:30, 48:20 – 48:30, True, Daily
151268160, 111881, 42513, Timeline 3 (Event Blocks), Timeline 3 (Event Blocks), 60, 156, 96, Task: How long does this CHICANO employee take a break for?, VIRAT_S_0102, About four minutes, About four minutes, True, Daily
151268160, 111881, 42513, Timeline 3 (Event Blocks), Timeline 3 (Event Blocks), 60, 156, 96, Task: During which timeframe does the owner of this golf cart return and drive away?, VIRAT_S_0102, 22:00 – 23:00, 22:00 – 23:00, True, Daily
151268160, 69793, 425, Timeline 5 (Event Thumbnails), Timeline 5 (Event Thumbnails), 92, 190, 98, Task: How long does the blue pickup truck remain parked after two men in white shirts begin unloading objects from the trunk of the blue pickup truck?, VIRAT_S_0400, About six minutes, About six minutes, True, Daily
151268160, 69793, 425, Timeline 5 (Event Thumbnails), Timeline 5 (Event Thumbnails), 92, 190, 98, Task: During which timeframe does a couple run across the screen starting from this house carrying a pizza?, VIRAT_S_0400, 50:00 – 51:00, 50:00 – 51:00, True, Daily
151268160, 69372, 4, Timeline 4 (Density Graph + Event Blocks), Timeline 4 (Density Graph + Event Blocks), 180, 360, 180, Task: Order the following three events: - A person carrying a backpack rode a bike on the pedestrian sidewalk.:A person wearing pants ran to catch the green light while crossing the street.:A construction worker waved their hands to their colleagues., VIRAT_S_0500, 2:1:3, 2:1:3, True, Daily
151268160, 69372, 4, Timeline 4 (Density Graph + Event Blocks), Timeline 4 (Density Graph + Event Blocks), 180, 360, 180, Task: What is the object unloaded from the white truck with a flatboard trailer?, VIRAT_S_0500, An orange construction traffic barrel (cylinder-shaped sign), A slow-down sign, False, Daily
151251517, 69409, 41, Timeline 1 (Base Interface), Timeline 1 (Base Interface), 140, 355, 215, Task: The driver of this car gets out of the car and has a conversation with another person.What is the car that the other person gets into later?, VIRAT_S_0002, Car 1, Car 1, True, Never
151251517, 69409, 41, Timeline 1 (Base Interface), Timeline 1 (Base Interface), 140, 355, 215, Task: During which timeframe do you see this man unloading a blue shoulder bag from his car?, VIRAT_S_0002, 43:00 – 45:00, 43:00 – 45:00, True, Never
151251517, 69783, 415, Timeline 5 (Event Thumbnails), Timeline 5 (Event Thumbnails), 203, 308, 105, Task: How long do these two people stay in the building?, VIRAT_S_0100, I could not find the answer within five minutes., Less than two minutes, False, Never
151251517, 69783, 415, Timeline 5 (Event Thumbnails), Timeline 5 (Event Thumbnails), 203, 308, 105, Task: During which timeframe do you see this man unloading a blue shoulder bag from his car?, VIRAT_S_0100, 48:20 – 48:30, 48:20 – 48:30, True, Never
151251517, 110891, 41523, Timeline 3 (Event Blocks), Timeline 4 (Density Graph + Event Blocks), 44, 170, 126, Task: How long does this CHICANO employee take a break for?, VIRAT_S_0102, About four minutes, About four minutes, True, Never
151251517, 110891, 41523, Timeline 3 (Event Blocks), Timeline 4 (Density Graph + Event Blocks), 44, 170, 126, Task: During which timeframe does the owner of this golf cart return and drive away?, VIRAT_S_0102, 22:00 – 23:00, 22:00 – 23:00, True, Never
151251517, 69372, 4, Timeline 4 (Density Graph + Event Blocks), Timeline 4 (Density Graph + Event Blocks), 82, 217, 135, Task: How long does the blue pickup truck remain parked after two men in white shirts begin unloading objects from the trunk of the blue pickup truck?, VIRAT_S_0400, About six minutes, About six minutes, True, Never
151251517, 69372, 4, Timeline 4 (Density Graph + Event Blocks), Timeline 4 (Density Graph + Event Blocks), 82, 217, 135, Task: During which timeframe does a couple run across the screen starting from this house carrying a pizza?, VIRAT_S_0400, 50:00 – 51:00, 50:00 – 51:00, True, Never
151251517, 73520, 4152, Timeline 2 (Density Graph), Timeline 2 (Density Graph), 123, 272, 149, Task: Order the following three events: - A person carrying a backpack rode a bike on the pedestrian sidewalk.:A person wearing pants ran to catch the green light while crossing the street.:A construction worker waved their hands to their colleagues., VIRAT_S_0500, 2:1:3, 2:1:3, True, Never
151251517, 73520, 4152, Timeline 2 (Density Graph), Timeline 2 (Density Graph), 123, 272, 149, Task: What is the object unloaded from the white truck with a flatboard trailer?, VIRAT_S_0500, A slow-down sign, A slow-down sign, True, Never
151244237, 69368, 0, Other, Timeline 4 (Density Graph + Event Blocks), 118, 196, 78, Task: The driver of this car gets out of the car and has a conversation with another person.What is the car that the other person gets into later?, VIRAT_S_0002, Car 5, Car 1, False, Never
